StartDate,Value (kWh),day_of_week,notes
2017-12-10 11:00:00,0.33299999999999996,6,weekend
2017-12-10 12:00:00,0.326,6,weekend
2017-12-10 13:00:00,0.264,6,weekend
2017-12-10 14:00:00,0.24100000000000002,6,weekend
2017-12-10 15:00:00,0.289,6,weekend
2017-12-10 16:00:00,0.256,6,weekend
2017-12-10 17:00:00,1.192,6,weekend
2017-12-10 18:00:00,2.025,6,weekend
2017-12-10 19:00:00,1.735,6,weekend
2017-12-10 20:00:00,2.01,6,weekend
2017-12-10 21:00:00,1.757,6,weekend
2017-12-10 22:00:00,2.716,6,weekend
2017-12-10 23:00:00,2.61,6,weekend
2017-10-13 00:00:00,1.97,4,weekday
2017-10-13 01:00:00,1.683,4,weekday
2017-10-13 02:00:00,1.085,4,weekday
2017-10-13 03:00:00,1.314,4,weekday
2017-10-13 04:00:00,1.01,4,weekday
2017-10-13 05:00:00,0.573,4,weekday
2017-10-13 06:00:00,0.7290000000000001,4,weekday
2017-10-13 07:00:00,0.35600000000000004,4,weekday
2017-10-13 08:00:00,0.267,4,weekday
2017-10-13 09:00:00,0.28,4,weekday
2017-10-13 10:00:00,0.337,4,weekday
2017-10-13 11:00:00,0.183,4,weekday
2017-10-13 12:00:00,0.284,4,weekday
2017-10-13 13:00:00,0.265,4,weekday
2017-10-13 14:00:00,0.247,4,weekday
2017-10-13 15:00:00,0.41200000000000003,4,weekday
2017-10-13 16:00:00,0.28300000000000003,4,weekday
2017-10-13 17:00:00,1.495,4,weekday
2017-10-13 18:00:00,2.952,4,weekday
2017-10-13 19:00:00,1.791,4,weekday
2017-10-13 20:00:00,2.795,4,weekday
2017-10-13 21:00:00,2.7110000000000003,4,weekday
2017-10-13 22:00:00,2.0669999999999997,4,weekday
2017-10-13 23:00:00,3.645,4,weekday
2017-10-14 00:00:00,2.476,5,weekend
2017-10-14 01:00:00,1.7369999999999999,5,weekend
2017-10-14 02:00:00,1.392,5,weekend
2017-10-14 03:00:00,1.22,5,weekend
2017-10-14 04:00:00,1.094,5,weekend
2017-10-14 05:00:00,0.336,5,weekend
2017-10-14 06:00:00,0.27,5,weekend
2017-10-14 07:00:00,0.32299999999999995,5,weekend
2017-10-14 08:00:00,0.479,5,weekend
2017-10-14 09:00:00,0.498,5,weekend
2017-10-14 10:00:00,0.42700000000000005,5,weekend
2017-10-14 11:00:00,0.42200000000000004,5,weekend
2017-10-14 12:00:00,0.387,5,weekend
2017-10-14 13:00:00,0.517,5,weekend
2017-10-14 14:00:00,0.375,5,weekend
2017-10-14 15:00:00,0.37200000000000005,5,weekend
2017-10-14 16:00:00,3.3560000000000003,5,weekend
2017-10-14 17:00:00,2.5610000000000004,5,weekend
2017-10-14 18:00:00,3.431,5,weekend
2017-10-14 19:00:00,1.745,5,weekend
2017-10-14 20:00:00,2.6489999999999996,5,weekend
2017-10-14 21:00:00,2.359,5,weekend
2017-10-14 22:00:00,2.64,5,weekend
2017-10-14 23:00:00,2.622,5,weekend
2017-10-15 00:00:00,1.892,6,weekend
2017-10-15 01:00:00,1.4569999999999999,6,weekend
2017-10-15 02:00:00,1.101,6,weekend
2017-10-15 03:00:00,0.9279999999999999,6,weekend
2017-10-15 04:00:00,0.9329999999999999,6,weekend
2017-10-15 05:00:00,0.6729999999999999,6,weekend
2017-10-15 06:00:00,0.245,6,weekend
2017-10-15 07:00:00,0.505,6,weekend
2017-10-15 08:00:00,0.415,6,weekend
2017-10-15 09:00:00,0.506,6,weekend
2017-10-15 10:00:00,0.46,6,weekend
2017-10-15 11:00:00,0.708,6,weekend
2017-10-15 12:00:00,0.5489999999999999,6,weekend
2017-10-15 13:00:00,0.377,6,weekend
2017-10-15 14:00:00,0.469,6,weekend
2017-10-15 15:00:00,4.446000000000001,6,weekend
2017-10-15 16:00:00,4.104,6,weekend
2017-10-15 17:00:00,3.07,6,weekend
2017-10-15 18:00:00,1.071,6,weekend
2017-10-15 19:00:00,0.7659999999999999,6,weekend
2017-10-15 20:00:00,1.6030000000000002,6,weekend
2017-10-15 21:00:00,2.133,6,weekend
2017-10-15 22:00:00,2.001,6,weekend
2017-10-15 23:00:00,1.351,6,weekend
2017-10-16 00:00:00,0.9640000000000001,0,weekday
2017-10-16 01:00:00,0.9159999999999999,0,weekday
2017-10-16 02:00:00,0.62,0,weekday
2017-10-16 03:00:00,0.569,0,weekday
2017-10-16 04:00:00,0.642,0,weekday
2017-10-16 05:00:00,0.6729999999999999,0,weekday
2017-10-16 06:00:00,0.49,0,weekday
2017-10-16 07:00:00,0.368,0,weekday
2017-10-16 08:00:00,0.375,0,weekday
2017-10-16 09:00:00,0.337,0,weekday
2017-10-16 10:00:00,0.439,0,weekday
2017-10-16 11:00:00,0.3,0,weekday
2017-10-16 12:00:00,0.529,0,weekday
2017-10-16 13:00:00,0.426,0,weekday
2017-10-16 14:00:00,0.348,0,weekday
2017-10-16 15:00:00,0.659,0,weekday
2017-10-16 16:00:00,0.34,0,weekday
2017-10-16 17:00:00,0.467,0,weekday
2017-10-16 18:00:00,0.46799999999999997,0,weekday
2017-10-16 19:00:00,0.563,0,weekday
2017-10-16 20:00:00,0.9390000000000001,0,weekday
2017-10-16 21:00:00,0.8540000000000001,0,weekday
2017-10-16 22:00:00,0.36200000000000004,0,weekday
2017-10-16 23:00:00,0.26,0,weekday
2017-10-17 00:00:00,0.374,1,weekday
2017-10-17 01:00:00,0.258,1,weekday
2017-10-17 02:00:00,0.348,1,weekday
2017-10-17 03:00:00,0.358,1,weekday
2017-10-17 04:00:00,0.278,1,weekday
2017-10-17 05:00:00,1.05,1,weekday
2017-10-17 06:00:00,0.873,1,weekday
2017-10-17 07:00:00,0.209,1,weekday
2017-10-17 08:00:00,0.284,1,weekday
2017-10-17 09:00:00,0.254,1,weekday
2017-10-17 10:00:00,0.21100000000000002,1,weekday
2017-10-17 11:00:00,0.278,1,weekday
2017-10-17 12:00:00,0.3,1,weekday
2017-10-17 13:00:00,0.35600000000000004,1,weekday
2017-10-17 14:00:00,0.23600000000000002,1,weekday
2017-10-17 15:00:00,0.345,1,weekday
2017-10-17 16:00:00,0.489,1,weekday
2017-10-17 17:00:00,0.332,1,weekday
2017-10-17 18:00:00,0.38799999999999996,1,weekday
2017-10-17 19:00:00,0.402,1,weekday
2017-10-17 20:00:00,0.502,1,weekday
2017-10-17 21:00:00,2.1959999999999997,1,weekday
2017-10-17 22:00:00,1.146,1,weekday
2017-10-17 23:00:00,0.882,1,weekday
2017-10-18 00:00:00,0.544,2,weekday
2017-10-18 01:00:00,0.588,2,weekday
2017-10-18 02:00:00,0.348,2,weekday
2017-10-18 03:00:00,0.281,2,weekday
2017-10-18 04:00:00,0.28300000000000003,2,weekday
2017-10-18 05:00:00,0.555,2,weekday
2017-10-18 06:00:00,0.516,2,weekday
2017-10-18 07:00:00,0.35600000000000004,2,weekday
2017-10-18 08:00:00,0.27,2,weekday
2017-10-18 09:00:00,0.384,2,weekday
2017-10-18 10:00:00,0.221,2,weekday
2017-10-18 11:00:00,0.276,2,weekday
2017-10-18 12:00:00,0.254,2,weekday
2017-10-18 13:00:00,0.217,2,weekday
2017-10-18 14:00:00,0.275,2,weekday
2017-10-18 15:00:00,0.26,2,weekday
2017-10-18 16:00:00,0.33299999999999996,2,weekday
2017-10-18 17:00:00,0.24100000000000002,2,weekday
2017-10-18 18:00:00,0.573,2,weekday
2017-10-18 19:00:00,0.456,2,weekday
2017-10-18 20:00:00,0.6629999999999999,2,weekday
2017-10-18 21:00:00,1.196,2,weekday
2017-10-18 22:00:00,2.36,2,weekday
2017-10-18 23:00:00,1.192,2,weekday
2017-10-19 00:00:00,0.84,3,weekday
2017-10-19 01:00:00,1.286,3,weekday
2017-10-19 02:00:00,0.812,3,weekday
2017-10-19 03:00:00,0.633,3,weekday
2017-10-19 04:00:00,0.521,3,weekday
2017-10-19 05:00:00,0.654,3,weekday
2017-10-19 06:00:00,0.48200000000000004,3,weekday
2017-10-19 07:00:00,0.231,3,weekday
2017-10-19 08:00:00,0.488,3,weekday
2017-10-19 09:00:00,0.284,3,weekday
2017-10-19 10:00:00,0.32,3,weekday
2017-10-19 11:00:00,0.321,3,weekday
2017-10-19 12:00:00,0.252,3,weekday
2017-10-19 13:00:00,0.32,3,weekday
2017-10-19 14:00:00,0.2,3,weekday
2017-10-19 15:00:00,0.332,3,weekday
2017-10-19 16:00:00,0.243,3,weekday
2017-10-19 17:00:00,0.40299999999999997,3,weekday
2017-10-19 18:00:00,0.239,3,weekday
2017-10-19 19:00:00,0.499,3,weekday
2017-10-19 20:00:00,0.875,3,weekday
2017-10-19 21:00:00,2.9,3,weekday
2017-10-19 22:00:00,1.604,3,weekday
2017-10-19 23:00:00,2.339,3,weekday
2017-10-20 00:00:00,1.52,4,weekday
2017-10-20 01:00:00,1.486,4,weekday
2017-10-20 02:00:00,0.996,4,weekday
2017-10-20 03:00:00,1.081,4,weekday
2017-10-20 04:00:00,0.96,4,weekday
2017-10-20 05:00:00,0.67,4,weekday
2017-10-20 06:00:00,0.593,4,weekday
2017-10-20 07:00:00,0.402,4,weekday
2017-10-20 08:00:00,0.381,4,weekday
2017-10-20 09:00:00,0.253,4,weekday
2017-10-20 10:00:00,0.28600000000000003,4,weekday
2017-10-20 11:00:00,0.27399999999999997,4,weekday
2017-10-20 12:00:00,0.255,4,weekday
2017-10-20 13:00:00,0.613,4,weekday
2017-10-20 14:00:00,0.835,4,weekday
2017-10-20 15:00:00,0.536,4,weekday
2017-10-20 16:00:00,0.259,4,weekday
2017-10-20 17:00:00,0.31,4,weekday
2017-10-20 18:00:00,0.718,4,weekday
2017-10-20 19:00:00,0.627,4,weekday
2017-10-20 20:00:00,1.215,4,weekday
2017-10-20 21:00:00,0.514,4,weekday
2017-10-20 22:00:00,0.867,4,weekday
2017-10-20 23:00:00,2.4859999999999998,4,weekday
2017-10-21 00:00:00,1.9880000000000002,5,weekend
2017-10-21 01:00:00,1.314,5,weekend
2017-10-21 02:00:00,0.981,5,weekend
2017-10-21 03:00:00,0.899,5,weekend
2017-10-21 04:00:00,0.889,5,weekend
2017-10-21 05:00:00,0.33799999999999997,5,weekend
2017-10-21 06:00:00,0.22699999999999998,5,weekend
2017-10-21 07:00:00,0.6779999999999999,5,weekend
2017-10-21 08:00:00,0.33,5,weekend
2017-10-21 09:00:00,0.337,5,weekend
2017-10-21 10:00:00,0.32299999999999995,5,weekend
2017-10-21 11:00:00,0.341,5,weekend
2017-10-21 12:00:00,0.366,5,weekend
2017-10-21 13:00:00,0.289,5,weekend
2017-10-21 14:00:00,0.47700000000000004,5,weekend
2017-10-21 15:00:00,0.607,5,weekend
2017-10-21 16:00:00,1.665,5,weekend
2017-10-21 17:00:00,2.032,5,weekend
2017-10-21 18:00:00,1.881,5,weekend
2017-10-21 19:00:00,1.2919999999999998,5,weekend
2017-10-21 20:00:00,2.009,5,weekend
2017-10-21 21:00:00,1.605,5,weekend
2017-10-21 22:00:00,1.443,5,weekend
2017-10-21 23:00:00,1.2819999999999998,5,weekend
2017-10-22 00:00:00,2.929,6,weekend
2017-10-22 01:00:00,1.589,6,weekend
2017-10-22 02:00:00,1.109,6,weekend
2017-10-22 03:00:00,1.109,6,weekend
2017-10-22 04:00:00,0.948,6,weekend
2017-10-22 05:00:00,0.297,6,weekend
2017-10-22 06:00:00,0.373,6,weekend
2017-10-22 07:00:00,0.24100000000000002,6,weekend
2017-10-22 08:00:00,0.384,6,weekend
2017-10-22 09:00:00,0.47700000000000004,6,weekend
2017-10-22 10:00:00,0.564,6,weekend
2017-10-22 11:00:00,0.662,6,weekend
2017-10-22 12:00:00,0.446,6,weekend
2017-10-22 13:00:00,0.217,6,weekend
2017-10-22 14:00:00,0.366,6,weekend
2017-10-22 15:00:00,0.41700000000000004,6,weekend
2017-10-22 16:00:00,0.467,6,weekend
2017-10-22 17:00:00,0.381,6,weekend
2017-10-22 18:00:00,0.44,6,weekend
2017-10-22 19:00:00,1.0190000000000001,6,weekend
2017-10-22 20:00:00,1.41,6,weekend
2017-10-22 21:00:00,1.402,6,weekend
2017-10-22 22:00:00,0.9179999999999999,6,weekend
2017-10-22 23:00:00,1.736,6,weekend
2017-10-23 00:00:00,1.2790000000000001,0,weekday
2017-10-23 01:00:00,0.494,0,weekday
2017-10-23 02:00:00,0.302,0,weekday
2017-10-23 03:00:00,0.254,0,weekday
2017-10-23 04:00:00,0.369,0,weekday
2017-10-23 05:00:00,0.41200000000000003,0,weekday
2017-10-23 06:00:00,0.522,0,weekday
2017-10-23 07:00:00,0.256,0,weekday
2017-10-23 08:00:00,0.193,0,weekday
2017-10-23 09:00:00,0.285,0,weekday
2017-10-23 10:00:00,0.204,0,weekday
2017-10-23 11:00:00,0.29600000000000004,0,weekday
2017-10-23 12:00:00,0.359,0,weekday
2017-10-23 13:00:00,0.222,0,weekday
2017-10-23 14:00:00,0.396,0,weekday
2017-10-23 15:00:00,0.314,0,weekday
2017-10-23 16:00:00,0.256,0,weekday
2017-10-23 17:00:00,0.731,0,weekday
2017-10-23 18:00:00,0.465,0,weekday
2017-10-23 19:00:00,0.494,0,weekday
2017-10-23 20:00:00,0.6609999999999999,0,weekday
2017-10-23 21:00:00,0.972,0,weekday
2017-10-23 22:00:00,1.27,0,weekday
2017-10-23 23:00:00,0.691,0,weekday
2017-10-24 00:00:00,0.664,1,weekday
2017-10-24 01:00:00,0.379,1,weekday
2017-10-24 02:00:00,0.244,1,weekday
2017-10-24 03:00:00,0.364,1,weekday
2017-10-24 04:00:00,0.265,1,weekday
2017-10-24 05:00:00,0.39399999999999996,1,weekday
2017-10-24 06:00:00,0.769,1,weekday
2017-10-24 07:00:00,0.474,1,weekday
2017-10-24 08:00:00,0.303,1,weekday
2017-10-24 09:00:00,0.35600000000000004,1,weekday
2017-10-24 10:00:00,0.33,1,weekday
2017-10-24 11:00:00,0.209,1,weekday
2017-10-24 12:00:00,0.307,1,weekday
2017-10-24 13:00:00,0.24100000000000002,1,weekday
2017-10-24 14:00:00,0.263,1,weekday
2017-10-24 15:00:00,0.462,1,weekday
2017-10-24 16:00:00,0.215,1,weekday
2017-10-24 17:00:00,0.34299999999999997,1,weekday
2017-10-24 18:00:00,0.435,1,weekday
2017-10-24 19:00:00,0.6709999999999999,1,weekday
2017-10-24 20:00:00,1.0290000000000001,1,weekday
2017-10-24 21:00:00,0.966,1,weekday
2017-10-24 22:00:00,1.379,1,weekday
2017-10-24 23:00:00,0.946,1,weekday
2017-10-25 00:00:00,0.5329999999999999,2,weekday
2017-10-25 01:00:00,0.528,2,weekday
2017-10-25 02:00:00,0.29100000000000004,2,weekday
2017-10-25 03:00:00,0.221,2,weekday
2017-10-25 04:00:00,0.33,2,weekday
2017-10-25 05:00:00,0.381,2,weekday
2017-10-25 06:00:00,0.62,2,weekday
2017-10-25 07:00:00,0.304,2,weekday
2017-10-25 08:00:00,0.231,2,weekday
2017-10-25 09:00:00,0.353,2,weekday
2017-10-25 10:00:00,0.327,2,weekday
2017-10-25 11:00:00,0.21600000000000003,2,weekday
2017-10-25 12:00:00,0.231,2,weekday
2017-10-25 13:00:00,0.261,2,weekday
2017-10-25 14:00:00,0.326,2,weekday
2017-10-25 15:00:00,0.441,2,weekday
2017-10-25 16:00:00,0.223,2,weekday
2017-10-25 17:00:00,0.245,2,weekday
2017-10-25 18:00:00,0.519,2,weekday
2017-10-25 19:00:00,0.532,2,weekday
2017-10-25 20:00:00,0.529,2,weekday
2017-10-25 21:00:00,0.865,2,weekday
2017-10-25 22:00:00,1.0170000000000001,2,weekday
2017-10-25 23:00:00,0.895,2,weekday
2017-10-26 00:00:00,0.275,3,weekday
2017-10-26 01:00:00,0.49200000000000005,3,weekday
2017-10-26 02:00:00,0.349,3,weekday
2017-10-26 03:00:00,0.064,3,weekday
2017-10-26 04:00:00,0.433550505,3,weekday
2017-10-26 05:00:00,0.395,3,weekday
2017-10-26 06:00:00,0.685,3,weekday
2017-10-26 07:00:00,0.262,3,weekday
2017-10-26 08:00:00,0.207,3,weekday
2017-10-26 09:00:00,0.308,3,weekday
2017-10-26 10:00:00,0.267,3,weekday
2017-10-26 11:00:00,0.321,3,weekday
2017-10-26 12:00:00,0.27699999999999997,3,weekday
2017-10-26 13:00:00,0.19399999999999998,3,weekday
2017-10-26 14:00:00,0.316,3,weekday
2017-10-26 15:00:00,0.271,3,weekday
2017-10-26 16:00:00,0.297,3,weekday
2017-10-26 17:00:00,0.349,3,weekday
2017-10-26 18:00:00,0.318,3,weekday
2017-10-26 19:00:00,0.461,3,weekday
2017-10-26 20:00:00,0.363,3,weekday
2017-10-26 21:00:00,0.321,3,weekday
2017-10-26 22:00:00,0.371,3,weekday
2017-10-26 23:00:00,0.25,3,weekday
2017-10-27 00:00:00,0.40399999999999997,4,weekday
2017-10-27 01:00:00,0.341,4,weekday
2017-10-27 02:00:00,0.226,4,weekday
2017-10-27 03:00:00,0.34700000000000003,4,weekday
2017-10-27 04:00:00,0.248,4,weekday
2017-10-27 05:00:00,0.505,4,weekday
2017-10-27 06:00:00,0.752,4,weekday
2017-10-27 07:00:00,0.23600000000000002,4,weekday
2017-10-27 08:00:00,0.28300000000000003,4,weekday
2017-10-27 09:00:00,0.175,4,weekday
2017-10-27 10:00:00,0.299,4,weekday
2017-10-27 11:00:00,0.305,4,weekday
2017-10-27 12:00:00,0.307,4,weekday
2017-10-27 13:00:00,0.17600000000000002,4,weekday
2017-10-27 14:00:00,0.433,4,weekday
2017-10-27 15:00:00,0.26899999999999996,4,weekday
2017-10-27 16:00:00,0.222,4,weekday
2017-10-27 17:00:00,0.312,4,weekday
2017-10-27 18:00:00,0.319,4,weekday
2017-10-27 19:00:00,0.355,4,weekday
2017-10-27 20:00:00,0.38799999999999996,4,weekday
2017-10-27 21:00:00,0.332,4,weekday
2017-10-27 22:00:00,0.295,4,weekday
2017-10-27 23:00:00,0.235,4,weekday
2017-10-28 00:00:00,0.212,5,weekend
2017-10-28 01:00:00,0.419,5,weekend
2017-10-28 02:00:00,0.252,5,weekend
2017-10-28 03:00:00,0.233,5,weekend
2017-10-28 04:00:00,0.268,5,weekend
2017-10-28 05:00:00,0.242,5,weekend
2017-10-28 06:00:00,0.324,5,weekend
2017-10-28 07:00:00,0.214,5,weekend
2017-10-28 08:00:00,0.217,5,weekend
2017-10-28 09:00:00,0.32899999999999996,5,weekend
2017-10-28 10:00:00,0.276,5,weekend
2017-10-28 11:00:00,0.82,5,weekend
2017-10-28 12:00:00,0.456,5,weekend
2017-10-28 13:00:00,0.27899999999999997,5,weekend
2017-10-28 14:00:00,0.376,5,weekend
2017-10-28 15:00:00,0.33399999999999996,5,weekend
2017-10-28 16:00:00,0.223,5,weekend
2017-10-28 17:00:00,0.212,5,weekend
2017-10-28 18:00:00,0.285,5,weekend
2017-10-28 19:00:00,0.397,5,weekend
2017-10-28 20:00:00,0.355,5,weekend
2017-10-28 21:00:00,0.35600000000000004,5,weekend
2017-10-28 22:00:00,0.39299999999999996,5,weekend
2017-10-28 23:00:00,0.295,5,weekend
2017-10-29 00:00:00,0.203,6,weekend
2017-10-29 01:00:00,0.242,6,weekend
2017-10-29 02:00:00,0.26,6,weekend
2017-10-29 03:00:00,0.302,6,weekend
2017-10-29 04:00:00,0.331,6,weekend
2017-10-29 05:00:00,0.218,6,weekend
2017-10-29 06:00:00,0.815,6,weekend
2017-10-29 07:00:00,0.59,6,weekend
2017-10-29 08:00:00,0.41600000000000004,6,weekend
2017-10-29 09:00:00,0.45299999999999996,6,weekend
2017-10-29 10:00:00,0.24600000000000002,6,weekend
2017-10-29 11:00:00,0.349,6,weekend
2017-10-29 12:00:00,0.322,6,weekend
2017-10-29 13:00:00,0.43,6,weekend
2017-10-29 14:00:00,0.226,6,weekend
2017-10-29 15:00:00,0.28300000000000003,6,weekend
2017-10-29 16:00:00,0.27,6,weekend
2017-10-29 17:00:00,0.32,6,weekend
2017-10-29 18:00:00,0.317,6,weekend
2017-10-29 19:00:00,0.239,6,weekend
2017-10-29 20:00:00,0.605,6,weekend
2017-10-29 21:00:00,0.585,6,weekend
2017-10-29 22:00:00,0.24600000000000002,6,weekend
2017-10-29 23:00:00,0.249,6,weekend
2017-10-30 00:00:00,0.335,0,weekday
2017-10-30 01:00:00,0.235,0,weekday
2017-10-30 02:00:00,0.41100000000000003,0,weekday
2017-10-30 03:00:00,0.34700000000000003,0,weekday
2017-10-30 04:00:00,0.354,0,weekday
2017-10-30 05:00:00,0.645,0,weekday
2017-10-30 06:00:00,0.511,0,weekday
2017-10-30 07:00:00,0.272,0,weekday
2017-10-30 08:00:00,0.19699999999999998,0,weekday
2017-10-30 09:00:00,0.349,0,weekday
2017-10-30 10:00:00,0.195,0,weekday
2017-10-30 11:00:00,0.259,0,weekday
2017-10-30 12:00:00,0.193,0,weekday
2017-10-30 13:00:00,0.25,0,weekday
2017-10-30 14:00:00,0.20600000000000002,0,weekday
2017-10-30 15:00:00,0.505,0,weekday
2017-10-30 16:00:00,0.285,0,weekday
2017-10-30 17:00:00,0.278,0,weekday
2017-10-30 18:00:00,0.353,0,weekday
2017-10-30 19:00:00,0.354,0,weekday
2017-10-30 20:00:00,0.5579999999999999,0,weekday
2017-10-30 21:00:00,0.34299999999999997,0,weekday
2017-10-30 22:00:00,0.253,0,weekday
2017-10-30 23:00:00,0.39299999999999996,0,weekday
2017-10-31 00:00:00,0.39799999999999996,1,weekday
2017-10-31 01:00:00,0.245,1,weekday
2017-10-31 02:00:00,0.40700000000000003,1,weekday
2017-10-31 03:00:00,0.321,1,weekday
2017-10-31 04:00:00,0.258,1,weekday
2017-10-31 05:00:00,0.752,1,weekday
2017-10-31 06:00:00,0.43700000000000006,1,weekday
2017-10-31 07:00:00,0.27699999999999997,1,weekday
2017-10-31 08:00:00,0.215,1,weekday
2017-10-31 09:00:00,0.207,1,weekday
2017-10-31 10:00:00,0.245,1,weekday
2017-10-31 11:00:00,0.19399999999999998,1,weekday
2017-10-31 12:00:00,0.281,1,weekday
2017-10-31 13:00:00,0.22899999999999998,1,weekday
2017-10-31 14:00:00,0.303,1,weekday
2017-10-31 15:00:00,0.244,1,weekday
2017-10-31 16:00:00,0.314,1,weekday
2017-10-31 17:00:00,0.359,1,weekday
2017-10-31 18:00:00,0.37,1,weekday
2017-10-31 19:00:00,0.40700000000000003,1,weekday
2017-10-31 20:00:00,0.633,1,weekday
2017-10-31 21:00:00,0.532,1,weekday
2017-10-31 22:00:00,0.245,1,weekday
2017-10-31 23:00:00,0.267,1,weekday
2017-01-11 00:00:00,0.363,2,weekday
2017-01-11 01:00:00,0.335,2,weekday
2017-01-11 02:00:00,0.318,2,weekday
2017-01-11 03:00:00,0.354,2,weekday
2017-01-11 04:00:00,0.245,2,weekday
2017-01-11 05:00:00,0.664,2,weekday
2017-01-11 06:00:00,0.5479999999999999,2,weekday
2017-01-11 07:00:00,0.278,2,weekday
2017-01-11 08:00:00,0.281,2,weekday
2017-01-11 09:00:00,0.17300000000000001,2,weekday
2017-01-11 10:00:00,0.275,2,weekday
2017-01-11 11:00:00,0.19699999999999998,2,weekday
2017-01-11 12:00:00,0.292,2,weekday
2017-01-11 13:00:00,0.184,2,weekday
2017-01-11 14:00:00,0.244,2,weekday
2017-01-11 15:00:00,0.292,2,weekday
2017-01-11 16:00:00,0.306,2,weekday
2017-01-11 17:00:00,0.22899999999999998,2,weekday
2017-01-11 18:00:00,0.341,2,weekday
2017-01-11 19:00:00,0.713,2,weekday
2017-01-11 20:00:00,0.5489999999999999,2,weekday
2017-01-11 21:00:00,1.35,2,weekday
2017-01-11 22:00:00,2.044,2,weekday
2017-01-11 23:00:00,1.2009999999999998,2,weekday
2017-02-11 00:00:00,0.607,5,weekend
2017-02-11 01:00:00,0.534,5,weekend
2017-02-11 02:00:00,0.62,5,weekend
2017-02-11 03:00:00,0.35200000000000004,5,weekend
2017-02-11 04:00:00,0.415,5,weekend
2017-02-11 05:00:00,0.63,5,weekend
2017-02-11 06:00:00,0.7,5,weekend
2017-02-11 07:00:00,0.8240000000000001,5,weekend
2017-02-11 08:00:00,0.43799999999999994,5,weekend
2017-02-11 09:00:00,0.21899999999999997,5,weekend
2017-02-11 10:00:00,0.264,5,weekend
2017-02-11 11:00:00,0.23600000000000002,5,weekend
2017-02-11 12:00:00,0.209,5,weekend
2017-02-11 13:00:00,0.281,5,weekend
2017-02-11 14:00:00,0.20800000000000002,5,weekend
2017-02-11 15:00:00,0.371,5,weekend
2017-02-11 16:00:00,0.321,5,weekend
2017-02-11 17:00:00,0.311,5,weekend
2017-02-11 18:00:00,0.405,5,weekend
2017-02-11 19:00:00,0.47100000000000003,5,weekend
2017-02-11 20:00:00,1.6380000000000001,5,weekend
2017-02-11 21:00:00,1.777,5,weekend
2017-02-11 22:00:00,1.339,5,weekend
2017-02-11 23:00:00,2.109,5,weekend
2017-03-11 00:00:00,1.147,5,weekend
2017-03-11 01:00:00,1.167,5,weekend
2017-03-11 02:00:00,0.861,5,weekend
2017-03-11 03:00:00,0.922,5,weekend
2017-03-11 04:00:00,0.8140000000000001,5,weekend
2017-03-11 05:00:00,0.816,5,weekend
2017-03-11 06:00:00,0.45399999999999996,5,weekend
2017-03-11 07:00:00,0.26899999999999996,5,weekend
2017-03-11 08:00:00,0.44299999999999995,5,weekend
2017-03-11 09:00:00,0.228,5,weekend
2017-03-11 10:00:00,0.299,5,weekend
2017-03-11 11:00:00,0.302,5,weekend
2017-03-11 12:00:00,0.473,5,weekend
2017-03-11 13:00:00,0.828,5,weekend
2017-03-11 14:00:00,0.475,5,weekend
2017-03-11 15:00:00,0.446,5,weekend
2017-03-11 16:00:00,1.5959999999999999,5,weekend
2017-03-11 17:00:00,1.954,5,weekend
2017-03-11 18:00:00,1.311,5,weekend
2017-03-11 19:00:00,1.185,5,weekend
2017-03-11 20:00:00,0.851,5,weekend
2017-03-11 21:00:00,0.8440000000000001,5,weekend
2017-03-11 22:00:00,1.263,5,weekend
2017-03-11 23:00:00,0.9209999999999999,5,weekend
2017-04-11 00:00:00,2.536,1,weekday
2017-04-11 01:00:00,1.452,1,weekday
2017-04-11 02:00:00,0.857,1,weekday
2017-04-11 03:00:00,0.652,1,weekday
2017-04-11 04:00:00,0.8320000000000001,1,weekday
