date,area,average_price,code,houses_sold,no_of_crimes,borough_flag
2018-07-01,hackney,553833,E09000012,203,2749.0,1
2018-08-01,hackney,544979,E09000012,239,2625.0,1
2018-09-01,hackney,537611,E09000012,202,2684.0,1
2018-10-01,hackney,545516,E09000012,148,2882.0,1
2018-11-01,hackney,543467,E09000012,141,2878.0,1
2018-12-01,hackney,548135,E09000012,142,2739.0,1
2019-01-01,hackney,527573,E09000012,155,2719.0,1
2019-02-01,hackney,532875,E09000012,171,2526.0,1
2019-03-01,hackney,556213,E09000012,203,2882.0,1
2019-04-01,hackney,572994,E09000012,130,2852.0,1
2019-05-01,hackney,563073,E09000012,137,2909.0,1
2019-06-01,hackney,549879,E09000012,108,2831.0,1
2019-07-01,hackney,558792,E09000012,216,3314.0,1
2019-08-01,hackney,570665,E09000012,180,3027.0,1
2019-09-01,hackney,575846,E09000012,134,2954.0,1
2019-10-01,hackney,569477,E09000012,165,2927.0,1
2019-11-01,hackney,562039,E09000012,132,2788.0,1
2019-12-01,hackney,556680,E09000012,,2680.0,1
2020-01-01,hackney,571882,E09000012,,2753.0,1
1995-01-01,hammersmith and fulham,124903,E09000013,227,,1
1995-02-01,hammersmith and fulham,122088,E09000013,185,,1
1995-03-01,hammersmith and fulham,120636,E09000013,265,,1
1995-04-01,hammersmith and fulham,121425,E09000013,258,,1
1995-05-01,hammersmith and fulham,124434,E09000013,233,,1
1995-06-01,hammersmith and fulham,126175,E09000013,291,,1
1995-07-01,hammersmith and fulham,124382,E09000013,226,,1
1995-08-01,hammersmith and fulham,123625,E09000013,298,,1
1995-09-01,hammersmith and fulham,123094,E09000013,249,,1
1995-10-01,hammersmith and fulham,123443,E09000013,235,,1
1995-11-01,hammersmith and fulham,121930,E09000013,208,,1
1995-12-01,hammersmith and fulham,122723,E09000013,247,,1
1996-01-01,hammersmith and fulham,126914,E09000013,205,,1
1996-02-01,hammersmith and fulham,129463,E09000013,191,,1
1996-03-01,hammersmith and fulham,134457,E09000013,290,,1
1996-04-01,hammersmith and fulham,131884,E09000013,284,,1
1996-05-01,hammersmith and fulham,130970,E09000013,322,,1
1996-06-01,hammersmith and fulham,128464,E09000013,307,,1
1996-07-01,hammersmith and fulham,131196,E09000013,360,,1
1996-08-01,hammersmith and fulham,133758,E09000013,381,,1
1996-09-01,hammersmith and fulham,133458,E09000013,387,,1
1996-10-01,hammersmith and fulham,133292,E09000013,386,,1
1996-11-01,hammersmith and fulham,133748,E09000013,385,,1
1996-12-01,hammersmith and fulham,136940,E09000013,402,,1
1997-01-01,hammersmith and fulham,138214,E09000013,307,,1
1997-02-01,hammersmith and fulham,137049,E09000013,258,,1
1997-03-01,hammersmith and fulham,136633,E09000013,281,,1
1997-04-01,hammersmith and fulham,139932,E09000013,364,,1
1997-05-01,hammersmith and fulham,146514,E09000013,360,,1
1997-06-01,hammersmith and fulham,151782,E09000013,380,,1
1997-07-01,hammersmith and fulham,153057,E09000013,407,,1
1997-08-01,hammersmith and fulham,158848,E09000013,373,,1
1997-09-01,hammersmith and fulham,163909,E09000013,368,,1
1997-10-01,hammersmith and fulham,166851,E09000013,356,,1
1997-11-01,hammersmith and fulham,164070,E09000013,288,,1
1997-12-01,hammersmith and fulham,163820,E09000013,335,,1
1998-01-01,hammersmith and fulham,168222,E09000013,220,,1
1998-02-01,hammersmith and fulham,172034,E09000013,224,,1
1998-03-01,hammersmith and fulham,174468,E09000013,311,,1
1998-04-01,hammersmith and fulham,175880,E09000013,312,,1
1998-05-01,hammersmith and fulham,173620,E09000013,324,,1
1998-06-01,hammersmith and fulham,173110,E09000013,340,,1
1998-07-01,hammersmith and fulham,176248,E09000013,394,,1
1998-08-01,hammersmith and fulham,182846,E09000013,280,,1
1998-09-01,hammersmith and fulham,183796,E09000013,353,,1
1998-10-01,hammersmith and fulham,177413,E09000013,255,,1
1998-11-01,hammersmith and fulham,174444,E09000013,212,,1
1998-12-01,hammersmith and fulham,172011,E09000013,266,,1
1999-01-01,hammersmith and fulham,178179,E09000013,198,,1
1999-02-01,hammersmith and fulham,177830,E09000013,191,,1
1999-03-01,hammersmith and fulham,181256,E09000013,278,,1
1999-04-01,hammersmith and fulham,183111,E09000013,330,,1
1999-05-01,hammersmith and fulham,188009,E09000013,302,,1
1999-06-01,hammersmith and fulham,194147,E09000013,372,,1
1999-07-01,hammersmith and fulham,200248,E09000013,510,,1
1999-08-01,hammersmith and fulham,206929,E09000013,421,,1
1999-09-01,hammersmith and fulham,212565,E09000013,439,,1
1999-10-01,hammersmith and fulham,215275,E09000013,413,,1
1999-11-01,hammersmith and fulham,221982,E09000013,381,,1
1999-12-01,hammersmith and fulham,227285,E09000013,367,,1
2000-01-01,hammersmith and fulham,229465,E09000013,302,,1
2000-02-01,hammersmith and fulham,229606,E09000013,270,,1
2000-03-01,hammersmith and fulham,233873,E09000013,393,,1
2000-04-01,hammersmith and fulham,244244,E09000013,360,,1
2000-05-01,hammersmith and fulham,246593,E09000013,317,,1
2000-06-01,hammersmith and fulham,245884,E09000013,319,,1
2000-07-01,hammersmith and fulham,244307,E09000013,263,,1
2000-08-01,hammersmith and fulham,256550,E09000013,290,,1
2000-09-01,hammersmith and fulham,257847,E09000013,288,,1
2000-10-01,hammersmith and fulham,260127,E09000013,227,,1
2000-11-01,hammersmith and fulham,256594,E09000013,240,,1
2000-12-01,hammersmith and fulham,262106,E09000013,255,,1
2001-01-01,hammersmith and fulham,259723,E09000013,253,2234.0,1
2001-02-01,hammersmith and fulham,262334,E09000013,222,2130.0,1
2001-03-01,hammersmith and fulham,261777,E09000013,271,2440.0,1
2001-04-01,hammersmith and fulham,266792,E09000013,306,2385.0,1
2001-05-01,hammersmith and fulham,266686,E09000013,305,2645.0,1
2001-06-01,hammersmith and fulham,273159,E09000013,357,2329.0,1
2001-07-01,hammersmith and fulham,277209,E09000013,354,2276.0,1
2001-08-01,hammersmith and fulham,283705,E09000013,415,2196.0,1
2001-09-01,hammersmith and fulham,280671,E09000013,302,2065.0,1
2001-10-01,hammersmith and fulham,278128,E09000013,289,2262.0,1
2001-11-01,hammersmith and fulham,275412,E09000013,312,2238.0,1
2001-12-01,hammersmith and fulham,277431,E09000013,206,1932.0,1
2002-01-01,hammersmith and fulham,280576,E09000013,227,2140.0,1
2002-02-01,hammersmith and fulham,278990,E09000013,229,1868.0,1
2002-03-01,hammersmith and fulham,278959,E09000013,313,2216.0,1
2002-04-01,hammersmith and fulham,284501,E09000013,315,2184.0,1
2002-05-01,hammersmith and fulham,293491,E09000013,456,2288.0,1
2002-06-01,hammersmith and fulham,302987,E09000013,317,2148.0,1
2002-07-01,hammersmith and fulham,314411,E09000013,449,2215.0,1
2002-08-01,hammersmith and fulham,317689,E09000013,387,2125.0,1
2002-09-01,hammersmith and fulham,320564,E09000013,343,2242.0,1
2002-10-01,hammersmith and fulham,315646,E09000013,313,2361.0,1
2002-11-01,hammersmith and fulham,319143,E09000013,314,2267.0,1
2002-12-01,hammersmith and fulham,322552,E09000013,282,1934.0,1
2003-01-01,hammersmith and fulham,329178,E09000013,223,2245.0,1
2003-02-01,hammersmith and fulham,321415,E09000013,218,2004.0,1
2003-03-01,hammersmith and fulham,316027,E09000013,207,2272.0,1
2003-04-01,hammersmith and fulham,301625,E09000013,213,2158.0,1
2003-05-01,hammersmith and fulham,307257,E09000013,215,2384.0,1
2003-06-01,hammersmith and fulham,309347,E09000013,286,2288.0,1
2003-07-01,hammersmith and fulham,321781,E09000013,321,2222.0,1
2003-08-01,hammersmith and fulham,322322,E09000013,367,2125.0,1
2003-09-01,hammersmith and fulham,321219,E09000013,347,2083.0,1
2003-10-01,hammersmith and fulham,319898,E09000013,331,2184.0,1
2003-11-01,hammersmith and fulham,324283,E09000013,321,2086.0,1
2003-12-01,hammersmith and fulham,331317,E09000013,283,1856.0,1
2004-01-01,hammersmith and fulham,328761,E09000013,306,1954.0,1
2004-02-01,hammersmith and fulham,327738,E09000013,276,1940.0,1
2004-03-01,hammersmith and fulham,331533,E09000013,336,2268.0,1
2004-04-01,hammersmith and fulham,340684,E09000013,359,2088.0,1
2004-05-01,hammersmith and fulham,347520,E09000013,317,2283.0,1
2004-06-01,hammersmith and fulham,349700,E09000013,345,2219.0,1
2004-07-01,hammersmith and fulham,355963,E09000013,408,2346.0,1
2004-08-01,hammersmith and fulham,358497,E09000013,337,2077.0,1
2004-09-01,hammersmith and fulham,357918,E09000013,299,2087.0,1
2004-10-01,hammersmith and fulham,348945,E09000013,253,2065.0,1
2004-11-01,hammersmith and fulham,338637,E09000013,225,2054.0,1
2004-12-01,hammersmith and fulham,334676,E09000013,231,1867.0,1
2005-01-01,hammersmith and fulham,336816,E09000013,196,1927.0,1
2005-02-01,hammersmith and fulham,346280,E09000013,160,1654.0,1
2005-03-01,hammersmith and fulham,349363,E09000013,214,2005.0,1
2005-04-01,hammersmith and fulham,362157,E09000013,263,1805.0,1
2005-05-01,hammersmith and fulham,360542,E09000013,260,1999.0,1
2005-06-01,hammersmith and fulham,369193,E09000013,282,1879.0,1
2005-07-01,hammersmith and fulham,369952,E09000013,337,1884.0,1
2005-08-01,hammersmith and fulham,379162,E09000013,329,1819.0,1
2005-09-01,hammersmith and fulham,374904,E09000013,316,2029.0,1
2005-10-01,hammersmith and fulham,368196,E09000013,274,2304.0,1
2005-11-01,hammersmith and fulham,367354,E09000013,269,2074.0,1
2005-12-01,hammersmith and fulham,366988,E09000013,289,1822.0,1
2006-01-01,hammersmith and fulham,374797,E09000013,266,2015.0,1
2006-02-01,hammersmith and fulham,367483,E09000013,240,1783.0,1
2006-03-01,hammersmith and fulham,378032,E09000013,326,2067.0,1
2006-04-01,hammersmith and fulham,381058,E09000013,341,2009.0,1
2006-05-01,hammersmith and fulham,394582,E09000013,336,2127.0,1
2006-06-01,hammersmith and fulham,401934,E09000013,416,2074.0,1
2006-07-01,hammersmith and fulham,409231,E09000013,413,1979.0,1
2006-08-01,hammersmith and fulham,414495,E09000013,407,1856.0,1
2006-09-01,hammersmith and fulham,417455,E09000013,328,1975.0,1
2006-10-01,hammersmith and fulham,417621,E09000013,323,2108.0,1
2006-11-01,hammersmith and fulham,412029,E09000013,347,2032.0,1
2006-12-01,hammersmith and fulham,402320,E09000013,362,1886.0,1
2007-01-01,hammersmith and fulham,407093,E09000013,284,2176.0,1
2007-02-01,hammersmith and fulham,422518,E09000013,295,1637.0,1
2007-03-01,hammersmith and fulham,443098,E09000013,362,1870.0,1
2007-04-01,hammersmith and fulham,454434,E09000013,307,1914.0,1
2007-05-01,hammersmith and fulham,460662,E09000013,347,2008.0,1
2007-06-01,hammersmith and fulham,470556,E09000013,397,1868.0,1
2007-07-01,hammersmith and fulham,485738,E09000013,391,1906.0,1
2007-08-01,hammersmith and fulham,502895,E09000013,386,1794.0,1
2007-09-01,hammersmith and fulham,512596,E09000013,296,1982.0,1
2007-10-01,hammersmith and fulham,519192,E09000013,270,2030.0,1
2007-11-01,hammersmith and fulham,510196,E09000013,259,1836.0,1
2007-12-01,hammersmith and fulham,500711,E09000013,182,1701.0,1
2008-01-01,hammersmith and fulham,487907,E09000013,187,1913.0,1
2008-02-01,hammersmith and fulham,494452,E09000013,177,1791.0,1
2008-03-01,hammersmith and fulham,500204,E09000013,160,1703.0,1
2008-04-01,hammersmith and fulham,486032,E09000013,182,1809.0,1
2008-05-01,hammersmith and fulham,484647,E09000013,142,1833.0,1
2008-06-01,hammersmith and fulham,478043,E09000013,116,1881.0,1
2008-07-01,hammersmith and fulham,485893,E09000013,153,1843.0,1
2008-08-01,hammersmith and fulham,487355,E09000013,138,1810.0,1
2008-09-01,hammersmith and fulham,474370,E09000013,97,1756.0,1
2008-10-01,hammersmith and fulham,456204,E09000013,115,1993.0,1
2008-11-01,hammersmith and fulham,427747,E09000013,81,1938.0,1
2008-12-01,hammersmith and fulham,436520,E09000013,78,1763.0,1
2009-01-01,hammersmith and fulham,437667,E09000013,71,1937.0,1
2009-02-01,hammersmith and fulham,431609,E09000013,63,1619.0,1
2009-03-01,hammersmith and fulham,408519,E09000013,90,1987.0,1
2009-04-01,hammersmith and fulham,413985,E09000013,87,1916.0,1
2009-05-01,hammersmith and fulham,412346,E09000013,129,1892.0,1
2009-06-01,hammersmith and fulham,413659,E09000013,156,1952.0,1
2009-07-01,hammersmith and fulham,420388,E09000013,209,1957.0,1
2009-08-01,hammersmith and fulham,441605,E09000013,230,1795.0,1
2009-09-01,hammersmith and fulham,459258,E09000013,243,1824.0,1
2009-10-01,hammersmith and fulham,459307,E09000013,196,2027.0,1
2009-11-01,hammersmith and fulham,459311,E09000013,205,1831.0,1
2009-12-01,hammersmith and fulham,467825,E09000013,239,1694.0,1
2010-01-01,hammersmith and fulham,484953,E09000013,184,1648.0,1
2010-02-01,hammersmith and fulham,490933,E09000013,153,1648.0,1
2010-03-01,hammersmith and fulham,486871,E09000013,203,1923.0,1
2010-04-01,hammersmith and fulham,488087,E09000013,203,2100.0,1
2010-05-01,hammersmith and fulham,493877,E09000013,197,2051.0,1
2010-06-01,hammersmith and fulham,507768,E09000013,242,2121.0,1
2010-07-01,hammersmith and fulham,516558,E09000013,278,2165.0,1
2010-08-01,hammersmith and fulham,527536,E09000013,227,1946.0,1
2010-09-01,hammersmith and fulham,529332,E09000013,235,1993.0,1
2010-10-01,hammersmith and fulham,516386,E09000013,193,2046.0,1
2010-11-01,hammersmith and fulham,498875,E09000013,183,2078.0,1
2010-12-01,hammersmith and fulham,485906,E09000013,191,1833.0,1
2011-01-01,hammersmith and fulham,485394,E09000013,181,2019.0,1
2011-02-01,hammersmith and fulham,489560,E09000013,181,1744.0,1
2011-03-01,hammersmith and fulham,501662,E09000013,233,2086.0,1
2011-04-01,hammersmith and fulham,517488,E09000013,234,1942.0,1
2011-05-01,hammersmith and fulham,529410,E09000013,204,2123.0,1
2011-06-01,hammersmith and fulham,531488,E09000013,209,2068.0,1
2011-07-01,hammersmith and fulham,521991,E09000013,247,2031.0,1
2011-08-01,hammersmith and fulham,520571,E09000013,266,1966.0,1
2011-09-01,hammersmith and fulham,525124,E09000013,233,1862.0,1
2011-10-01,hammersmith and fulham,534270,E09000013,244,1916.0,1
2011-11-01,hammersmith and fulham,538787,E09000013,253,1995.0,1
2011-12-01,hammersmith and fulham,527140,E09000013,206,1923.0,1
2012-01-01,hammersmith and fulham,509472,E09000013,185,1802.0,1
2012-02-01,hammersmith and fulham,518105,E09000013,155,1787.0,1
2012-03-01,hammersmith and fulham,530217,E09000013,225,1958.0,1
2012-04-01,hammersmith and fulham,554482,E09000013,232,1896.0,1
2012-05-01,hammersmith and fulham,552495,E09000013,209,2048.0,1
2012-06-01,hammersmith and fulham,568853,E09000013,220,1875.0,1
2012-07-01,hammersmith and fulham,580568,E09000013,265,1938.0,1
2012-08-01,hammersmith and fulham,592532,E09000013,258,1876.0,1
2012-09-01,hammersmith and fulham,588824,E09000013,222,1839.0,1
2012-10-01,hammersmith and fulham,603876,E09000013,213,1917.0,1
2012-11-01,hammersmith and fulham,594073,E09000013,216,1866.0,1
2012-12-01,hammersmith and fulham,611487,E09000013,196,1747.0,1
2013-01-01,hammersmith and fulham,601380,E09000013,213,1702.0,1
2013-02-01,hammersmith and fulham,618330,E09000013,166,1530.0,1
2013-03-01,hammersmith and fulham,616967,E09000013,202,1548.0,1
2013-04-01,hammersmith and fulham,610841,E09000013,221,1552.0,1
2013-05-01,hammersmith and fulham,619405,E09000013,225,1654.0,1
2013-06-01,hammersmith and fulham,608411,E09000013,251,1553.0,1
2013-07-01,hammersmith and fulham,626507,E09000013,342,1635.0,1
2013-08-01,hammersmith and fulham,625932,E09000013,306,1581.0,1
2013-09-01,hammersmith and fulham,656485,E09000013,306,1574.0,1
2013-10-01,hammersmith and fulham,663808,E09000013,258,1738.0,1
2013-11-01,hammersmith and fulham,663613,E09000013,254,1737.0,1
2013-12-01,hammersmith and fulham,666670,E09000013,269,1539.0,1
2014-01-01,hammersmith and fulham,666572,E09000013,289,1595.0,1
2014-02-01,hammersmith and fulham,682454,E09000013,207,1323.0,1
2014-03-01,hammersmith and fulham,681088,E09000013,186,1515.0,1
2014-04-01,hammersmith and fulham,691362,E09000013,253,1574.0,1
2014-05-01,hammersmith and fulham,696569,E09000013,240,1793.0,1
2014-06-01,hammersmith and fulham,713339,E09000013,277,1649.0,1
2014-07-01,hammersmith and fulham,740943,E09000013,288,1624.0,1
2014-08-01,hammersmith and fulham,762631,E09000013,296,1655.0,1
2014-09-01,hammersmith and fulham,773678,E09000013,233,1632.0,1
2014-10-01,hammersmith and fulham,763041,E09000013,232,1792.0,1
2014-11-01,hammersmith and fulham,746424,E09000013,182,1878.0,1
2014-12-01,hammersmith and fulham,735096,E09000013,187,1722.0,1
2015-01-01,hammersmith and fulham,732364,E09000013,160,1679.0,1
2015-02-01,hammersmith and fulham,735010,E09000013,148,1505.0,1
2015-03-01,hammersmith and fulham,743179,E09000013,162,1763.0,1
2015-04-01,hammersmith and fulham,751604,E09000013,192,1720.0,1
2015-05-01,hammersmith and fulham,763257,E09000013,223,1788.0,1
2015-06-01,hammersmith and fulham,770977,E09000013,255,1662.0,1
2015-07-01,hammersmith and fulham,772832,E09000013,262,1739.0,1
2015-08-01,hammersmith and fulham,780423,E09000013,218,1604.0,1
2015-09-01,hammersmith and fulham,779596,E09000013,237,1603.0,1
2015-10-01,hammersmith and fulham,766034,E09000013,229,1834.0,1
2015-11-01,hammersmith and fulham,762769,E09000013,186,1818.0,1
2015-12-01,hammersmith and fulham,771960,E09000013,176,1764.0,1
2016-01-01,hammersmith and fulham,770697,E09000013,152,1637.0,1
2016-02-01,hammersmith and fulham,773193,E09000013,184,1645.0,1
2016-03-01,hammersmith and fulham,765505,E09000013,427,1701.0,1
2016-04-01,hammersmith and fulham,778280,E09000013,133,1746.0,1
2016-05-01,hammersmith and fulham,774019,E09000013,145,1970.0,1
2016-06-01,hammersmith and fulham,778276,E09000013,176,1799.0,1
2016-07-01,hammersmith and fulham,759729,E09000013,206,1747.0,1
2016-08-01,hammersmith and fulham,749875,E09000013,149,1841.0,1
2016-09-01,hammersmith and fulham,730646,E09000013,166,1694.0,1
2016-10-01,hammersmith and fulham,720857,E09000013,160,1782.0,1
2016-11-01,hammersmith and fulham,723130,E09000013,147,1633.0,1
2016-12-01,hammersmith and fulham,736963,E09000013,158,1704.0,1
2017-01-01,hammersmith and fulham,755421,E09000013,162,1622.0,1
2017-02-01,hammersmith and fulham,764387,E09000013,157,1536.0,1
2017-03-01,hammersmith and fulham,751021,E09000013,174,1892.0,1
2017-04-01,hammersmith and fulham,773941,E09000013,184,1668.0,1
2017-05-01,hammersmith and fulham,755143,E09000013,174,1865.0,1
2017-06-01,hammersmith and fulham,755917,E09000013,200,1826.0,1
2017-07-01,hammersmith and fulham,751824,E09000013,197,1894.0,1
2017-08-01,hammersmith and fulham,781175,E09000013,162,1881.0,1
2017-09-01,hammersmith and fulham,758911,E09000013,151,1682.0,1
2017-10-01,hammersmith and fulham,750648,E09000013,191,1865.0,1
2017-11-01,hammersmith and fulham,741539,E09000013,198,2086.0,1
2017-12-01,hammersmith and fulham,742878,E09000013,200,1901.0,1
2018-01-01,hammersmith and fulham,724501,E09000013,171,1756.0,1
2018-02-01,hammersmith and fulham,711087,E09000013,190,1723.0,1
2018-03-01,hammersmith and fulham,728771,E09000013,230,1777.0,1
2018-04-01,hammersmith and fulham,710090,E09000013,178,1734.0,1
2018-05-01,hammersmith and fulham,712342,E09000013,204,1911.0,1
2018-06-01,hammersmith and fulham,712979,E09000013,171,1818.0,1
2018-07-01,hammersmith and fulham,736864,E09000013,212,1958.0,1
2018-08-01,hammersmith and fulham,738219,E09000013,183,1796.0,1
2018-09-01,hammersmith and fulham,730652,E09000013,184,1937.0,1
2018-10-01,hammersmith and fulham,738746,E09000013,187,1951.0,1
2018-11-01,hammersmith and fulham,728693,E09000013,163,1908.0,1
2018-12-01,hammersmith and fulham,733360,E09000013,154,1858.0,1
2019-01-01,hammersmith and fulham,722045,E09000013,110,1803.0,1
2019-02-01,hammersmith and fulham,718622,E09000013,113,1826.0,1
2019-03-01,hammersmith and fulham,718008,E09000013,127,2006.0,1
2019-04-01,hammersmith and fulham,713365,E09000013,128,2050.0,1
2019-05-01,hammersmith and fulham,713548,E09000013,136,2039.0,1
2019-06-01,hammersmith and fulham,712179,E09000013,116,1989.0,1
2019-07-01,hammersmith and fulham,722627,E09000013,178,2192.0,1
2019-08-01,hammersmith and fulham,729313,E09000013,179,2048.0,1
2019-09-01,hammersmith and fulham,733133,E09000013,143,1958.0,1
2019-10-01,hammersmith and fulham,720882,E09000013,174,2101.0,1
2019-11-01,hammersmith and fulham,718071,E09000013,136,2019.0,1
2019-12-01,hammersmith and fulham,725991,E09000013,,1924.0,1
2020-01-01,hammersmith and fulham,749337,E09000013,,1839.0,1
1995-01-01,haringey,76288,E09000014,226,,1
1995-02-01,haringey,78901,E09000014,223,,1
1995-03-01,haringey,78522,E09000014,317,,1
1995-04-01,haringey,79546,E09000014,244,,1
1995-05-01,haringey,79374,E09000014,330,,1
1995-06-01,haringey,79956,E09000014,303,,1
1995-07-01,haringey,80746,E09000014,255,,1
1995-08-01,haringey,81218,E09000014,282,,1
1995-09-01,haringey,82143,E09000014,276,,1
1995-10-01,haringey,81791,E09000014,307,,1
1995-11-01,haringey,81130,E09000014,289,,1
1995-12-01,haringey,81327,E09000014,267,,1
1996-01-01,haringey,81677,E09000014,225,,1
1996-02-01,haringey,83073,E09000014,248,,1
1996-03-01,haringey,82828,E09000014,297,,1
1996-04-01,haringey,83631,E09000014,256,,1
1996-05-01,haringey,84139,E09000014,292,,1
1996-06-01,haringey,84690,E09000014,288,,1
